customer_id,credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default
8223000,0.5566,2006.918,29370.3374,46725.2502,4.2805,645.609,0.2826
7817979,1.0606,9621.1882,3971.8294,84430.4036,4.1032,570.2767,0.3714
6342404,2.3655,1631.9005,9005.0225,69798.7834,3.1092,735.211,0.1693
5745779,4.8431,6851.6706,8784.7797,102639.2128,3.0533,411.7769,0.739
8138266,3.859,9574.7763,4765.163,135777.587,6.9971,415.8032,0.3793
2482866,4.4911,9808.3988,9094.654,30558.2577,5.578,724.4971,0.5809
1632035,1.6686,8537.5375,26534.1626,122051.9448,0.2995,798.3396,0.6613
2916277,4.9602,1932.18,31996.0148,140933.329,0.4853,751.234,0.0354
7356525,0.5142,8796.483,28858.6071,56074.6178,5.7012,459.7545,0.644
1277667,0.2649,3007.1044,20777.0037,17755.2665,8.4628,821.2585,0.5328
5662466,4.278,9920.0345,2320.7957,122159.7179,0.4398,638.6854,0.0829
8963291,4.6363,7636.7725,41899.1478,104350.062,5.0721,736.0945,0.1245
7845434,0.4529,8452.2046,7369.3889,32356.3699,8.5114,496.8624,0.4408
5171610,0.5671,956.9623,29213.0123,66631.3807,0.0445,650.5677,0.3463
1509417,0.1659,6284.6399,39885.8383,86203.0915,2.7579,553.8869,0.4375
7650867,0.5225,8836.2021,30494.5991,26038.5613,9.1992,838.8443,0.6355
5791831,1.0471,9269.1556,9551.0745,106386.8586,0.8147,617.5947,0.1544
1919726,4.8504,353.2547,13818.4132,102697.1192,6.07,741.965,0.6624
1751132,3.3393,10099.4447,1350.3542,131773.2683,5.0738,674.6285,0.8181
8276851,3.8928,510.6772,26782.9197,84622.9446,1.5168,449.68,0.0029
6353568,3.8807,6624.5267,26793.1678,85660.7361,0.4249,647.9741,0.3685
7634174,2.6754,7468.7305,31704.9269,92305.2407,5.0259,646.7754,0.2752
8031684,3.9874,1195.7966,511.7192,41358.9875,7.3513,724.3435,0.432
5574196,2.979,560.6979,35736.2573,112827.7427,1.7724,550.2833,0.6153
5139617,1.5727,8448.4003,32281.654,98660.4607,6.9132,788.4082,0.1876
4443513,2.8056,4164.2575,6182.358,124700.2864,5.4638,683.1907,0.1341
3535727,2.6675,1193.305,15208.0333,114298.9389,3.5785,425.3889,0.7288
4476859,4.1173,8210.2993,27907.8179,95133.3249,6.6443,720.4214,0.6858
7190947,4.9086,9136.1353,21676.722,24717.4628,1.9198,808.8794,0.4608
5815389,2.0552,6334.1034,5056.3381,136493.5111,4.5693,709.951,0.5013
8140032,3.817,1772.6457,3844.9012,55131.5484,5.493,575.9588,0.2699
4547126,0.4988,209.7237,34147.793,143149.3546,4.587,669.0668,0.3292
5856715,3.8842,7548.0993,6840.7297,60240.6512,3.975,483.758,0.3201
6050446,1.8571,5935.4206,7544.7252,22513.0819,7.4091,673.7549,0.7263
5733584,0.197,7012.8475,36307.3728,131436.1566,6.561,629.4388,0.5556
6621018,1.8162,8751.0264,26755.9132,118201.3425,6.3946,419.5617,0.7295
2899664,3.0532,4694.712,26431.8015,116909.6162,8.918,550.2753,0.5907
5098960,0.5963,1379.5843,20958.514,14180.2337,9.935,492.5313,0.5456
1834066,4.6202,10108.2653,24872.3428,130616.5575,5.672,580.6682,0.3206
4076208,0.3884,5883.2119,26303.1912,88916.7184,3.4827,514.8899,0.3955
4901399,4.65,6632.8269,42284.1698,70336.1647,7.7888,776.7379,0.8874
6217769,3.5357,10037.9208,9766.0277,135612.6199,1.421,716.3761,0.5759
8604063,1.6486,10018.3565,9398.8325,99182.6081,5.1291,735.1307,0.5245
5805211,1.9538,6170.4239,2529.6478,20610.3638,5.2451,567.5034,0.0531
6948677,3.704,3232.3851,28766.7242,77586.108,9.8347,409.5233,0.6709
5050181,3.0074,10719.7825,24001.2593,94845.0395,9.9101,504.8659,0.686
6072817,3.3582,7334.1778,4888.0373,133457.3176,7.9921,741.8418,0.6907
1567743,1.9458,4418.6468,15946.3769,42259.7998,4.7302,674.4539,0.0912
3035320,2.4391,6039.2177,7831.5758,118079.7489,5.4723,646.0515,0.3005
3894955,4.9493,4497.8275,14503.1946,118902.1641,3.1974,531.9898,0.3712
4780018,1.0696,9555.108,41561.1175,19876.0538,8.2985,441.4781,0.8265
1365489,2.0893,5211.4061,29863.393,3540.381,7.4655,754.911,0.9807
2120441,1.4591,8861.7443,362.098,86706.871,7.7143,425.0858,0.4147
3214690,3.8256,9039.9419,11055.4309,117378.8041,1.3868,434.1383,0.5543
8772065,3.8201,8870.3498,484.0082,82729.8568,3.9863,538.3614,0.0073
3650922,1.4622,7777.0142,31240.7607,120897.3263,5.3735,661.2367,0.0088
4856394,0.407,9197.3043,20525.262,92735.0629,1.2466,846.5641,0.0745
2569000,0.0572,4191.6483,43427.6573,97303.2515,3.6862,448.0636,0.7195
5886237,2.1373,1274.1268,32057.7935,5150.3053,0.8743,617.1415,0.1781
3245639,2.0517,9064.3243,22642.2461,14060.4543,9.5884,673.975,0.7578
2656153,4.9419,5379.1258,35162.7833,107878.1969,7.5126,771.8125,0.4319
5132628,2.349,1410.2035,30801.3583,113452.3916,6.2075,712.8094,0.85
1044367,1.2821,1281.077,10674.2213,80923.638,2.0486,765.0218,0.8703
1061632,4.4561,1751.2977,23181.2079,87997.5283,3.3413,638.9313,0.8798
2752757,2.4553,8085.122,24304.9621,91565.0081,1.4448,599.8151,0.5435
1294075,2.9959,7655.7183,19731.1343,16476.9992,5.3612,681.4779,0.7885
1864472,0.4783,2228.4375,7854.6886,99457.8637,8.2052,806.1849,0.6619
3711027,1.9146,9112.1623,9783.3048,71532.3026,0.1904,651.4744,0.1867
7420580,4.7211,3057.7336,12301.376,89819.2258,1.0331,675.6722,0.3815
5576407,2.9475,8534.8175,479.3631,84013.9649,2.2935,557.3855,0.9624
5101391,1.7225,5278.9105,40062.7927,113475.5303,7.1407,671.4857,0.7726
3348077,3.1283,7877.2034,29984.6356,47960.8424,8.9398,685.4717,0.263
8453855,4.5521,4129.117,30138.3665,56062.3183,7.5301,741.0141,0.281
4176231,1.37,3762.5401,25017.9655,58727.5395,5.2495,660.9021,0.2542
1697019,2.5256,9052.6078,30124.9852,113395.3161,1.0511,495.3172,0.3288
5936525,4.7935,424.6556,42896.9551,64551.2516,7.5491,665.2113,0.9283
1910970,0.862,10480.2648,16846.6482,27102.9782,1.0564,539.6592,0.4335
3761924,3.5983,6984.8292,31138.4759,145912.213,3.4769,446.5974,0.3643
5059348,3.0724,4676.0402,15727.6577,73730.4964,3.0799,772.8414,0.2392
7993636,3.3984,6769.413,37327.451,17104.4982,3.5922,437.2039,0.8924
4948432,1.7561,1360.59,37490.7203,99806.6928,3.2953,687.2128,0.9574
6618018,1.5694,5549.1469,39422.0166,109961.5349,7.6918,844.9146,0.3235
8942327,3.421,10591.1419,270.1658,74738.9394,1.7172,446.7277,0.6167
2052166,1.0777,2565.0831,13049.8358,96295.6681,8.4585,505.2983,0.9584
3198029,2.0983,7777.9721,5878.4057,26454.3783,8.5826,744.2755,0.4995
4156721,0.9409,4702.6714,19851.3878,55236.2411,4.9093,450.8272,0.4687
4374723,0.0415,7030.6267,21661.5629,24855.5073,1.0615,776.0645,0.5277
4288272,4.8503,2239.8751,11203.6891,58083.1935,5.7541,408.1194,0.0332
8260726,2.1585,5082.5912,31615.2513,83963.6522,8.2093,801.3567,0.3001
6712203,4.8467,10537.5923,11809.0247,66235.699,2.8947,437.5358,0.699
5863240,0.7016,2137.1169,37310.1007,88447.0932,8.3775,815.5151,0.9667
3475140,2.9368,6859.224,7787.7511,74965.4138,6.7692,790.1316,0.5687
7590206,1.0049,6207.9212,16064.0922,47849.7098,9.8725,646.4869,0.1905
8640297,3.9504,6095.0362,27196.7683,22141.265,8.2471,751.8533,0.4268
7569470,3.9185,6630.9984,26458.8454,38247.0575,2.015,441.0956,0.49
1012844,0.563,5422.6859,3438.1799,30587.5781,4.49,467.7354,0.1522
6091194,4.5603,228.0089,36976.8761,105282.6628,1.0351,571.225,0.3293
1409379,0.9731,9681.3247,26141.4521,121873.1005,0.6967,645.5567,0.4451
3061043,3.0649,8898.6775,38007.2253,107194.0551,7.0605,791.7507,0.2619
1476489,4.9282,1911.0563,37910.1332,95894.2543,9.1293,647.8648,0.3539
5830364,4.412,4470.4162,23864.8967,46381.0393,9.7358,702.0207,0.2762
6492675,4.7828,8294.6585,39793.7585,105807.9316,2.7047,708.5089,0.6128
1916163,1.713,10537.267,37070.7035,90196.6722,2.0177,795.8851,0.5786
4070829,0.5279,10227.6539,41860.552,7912.6534,5.6022,751.3256,0.5517
4649971,0.9417,9673.4294,37161.973,134793.0814,2.0086,839.8474,0.0967
3952550,2.5025,1742.0014,35883.0571,12786.1701,2.9591,416.8456,0.1836
1968459,3.9661,9835.2284,20522.5849,75105.2683,8.3723,499.8603,0.1108
4351682,0.7508,9449.5651,9288.3206,76632.6425,8.1046,819.257,0.0633
7009346,3.2987,4081.6158,39790.5835,124385.0548,8.9507,758.1613,0.2468
1568347,1.6179,4269.7119,31576.0775,135597.2713,4.8224,526.1743,0.1945
1641721,1.706,4969.6002,12331.9563,139519.6574,5.6409,838.617,0.725
3838304,3.3096,7070.4183,14918.5478,84976.6114,7.7059,792.4874,0.6959
8533625,2.335,2838.7407,29983.8725,101099.0958,2.3927,436.5785,0.2013
6348547,4.0602,292.4215,20891.7857,14048.9059,8.2309,766.599,0.1656
6429320,0.7796,1558.4898,3588.9476,72924.7631,0.1756,754.7435,0.1449
3895490,3.9497,4757.7379,6206.8643,133355.0145,7.9766,505.7496,0.32
5749292,0.3212,3065.3095,32584.5353,68175.3107,7.7591,703.807,0.2942
1081368,0.9703,8230.0881,14376.0558,11258.9938,3.0178,836.8399,0.0285
6088752,3.2807,1188.7832,22194.1705,30576.9483,7.2791,706.734,0.5679
8306130,4.2746,9867.2343,33500.1473,64314.552,2.1399,767.6842,0.898
5900584,1.2634,9630.2711,32825.8243,36014.5654,5.7623,451.9288,0.5389
7989445,1.636,9774.0205,7323.0497,58828.7054,7.0059,729.5368,0.0638
6791721,2.6856,7963.4909,4327.2466,50082.6361,7.147,498.5016,0.5996
1964726,1.0579,1192.1003,25839.666,48014.0271,9.8294,439.7595,0.485
8219467,4.0558,4736.562,32409.2165,14438.7739,1.8201,652.0182,0.9069
1531839,3.8682,1453.3331,6538.3082,131122.8974,4.808,739.7701,0.3632
5271778,0.7265,10619.0113,16270.1536,103113.3393,8.801,649.6612,0.752
2137344,2.3191,3611.5919,38025.4935,92894.0864,5.6151,819.7658,0.0384
1093970,3.8741,6312.1,41253.7265,90400.9779,8.7639,715.4845,0.7215
4376372,1.6866,8389.3245,19855.0359,59449.2575,4.3406,459.9681,0.0415
3360491,3.1655,9900.9608,3503.0903,122366.7049,7.9535,821.057,0.3447
4888067,0.2511,8134.0866,11281.9408,138099.2235,8.7005,475.5765,0.9481
5617614,3.0434,7266.6008,10202.4511,1828.0509,8.4644,743.1489,0.7032
1350213,0.7633,5034.6035,10464.1233,12674.8202,8.7137,473.6563,0.925
1984284,4.1529,6526.9227,21593.1112,100499.6275,2.1955,849.3725,0.4959
5469164,1.7772,1054.7034,25493.6116,35799.1103,4.3898,554.8269,0.6062
3745479,1.4078,9508.197,5380.0699,135396.4218,1.7457,627.2008,0.5177
6833321,4.2044,5867.3186,38858.3847,99384.8152,1.8054,614.3422,0.4789
6218308,0.2507,476.3853,27097.9314,55290.617,4.8783,453.0386,0.5782
7764706,1.983,9893.3187,26105.95,62217.6845,9.6009,626.3546,0.0389
6539896,1.85,5284.2204,43133.4217,102844.4966,5.9191,474.0816,0.1857
4439542,1.424,9344.0699,27454.6169,21779.8257,8.5385,762.4755,0.2146
6383696,4.5588,9218.8217,40587.3443,131225.6715,9.3718,831.5745,0.3828
3203226,3.7546,8778.5024,12528.811,1703.4065,0.8658,765.1618,0.4346
3450668,0.3196,704.0354,10515.0174,145308.705,1.6206,598.5303,0.7397
7311783,3.5734,2691.3591,22581.3769,25712.9858,2.9084,409.0482,0.1655
4571441,2.6365,9418.5554,22236.0604,110396.2535,6.1678,424.1964,0.5699
7386939,4.5043,9669.4888,9919.2792,6885.3881,0.6173,626.8055,0.2723
7579262,1.5647,4949.9044,30576.6117,64597.8747,7.8665,708.3334,0.5157
7860363,2.8708,4756.9411,1325.3803,93915.9143,0.6379,770.2252,0.6266
8332915,2.5038,1921.4707,30182.598,11352.3827,1.5843,672.9929,0.5825
4447975,2.4478,10412.5502,19990.7278,66346.8657,3.8171,840.4144,0.2154
3551087,2.2805,2328.1956,30111.7441,45685.9982,5.5772,626.2499,0.7095
5657602,1.0281,2090.551,20859.6245,74447.1773,8.815,673.2127,0.6538
3969504,3.7785,7119.1567,42699.2421,75380.7274,9.6373,509.7052,0.932
5808595,2.2567,2646.1636,14643.0376,116752.7032,8.8464,558.1299,0.6342
6644633,4.7926,10095.2956,42927.9685,19206.0718,1.0704,709.9442,0.7203
6507195,1.304,163.5313,2868.2287,13193.8768,6.3123,673.9255,0.811
3996546,3.4137,108.3663,29882.6867,60243.5156,4.4171,571.3848,0.106
2335116,4.7036,5450.9317,19861.5603,131831.2466,1.2579,457.496,0.6963
4444328,3.3173,5270.9527,35923.8231,127077.1448,5.5511,559.4359,0.3186
2141000,4.3564,1795.4151,34504.0252,83549.7758,3.5666,427.5168,0.8231
8120624,4.1374,5340.0689,34966.5338,132016.0866,3.4579,664.6991,0.4802
3767158,1.8006,4453.1607,4167.6682,119717.4558,0.9445,550.7728,0.5806
2235919,3.0006,9576.7767,35933.7801,41971.6619,9.7885,575.893,0.2603
1203892,0.7813,145.837,9376.032,26075.7377,7.2596,662.189,0.6506
6166557,2.6776,10496.6723,1152.7794,45394.1365,2.8033,664.9292,0.0356
6095201,1.1521,6730.2178,9537.5006,34479.9417,9.1748,668.0477,0.7486
3724975,3.7187,1672.1001,20955.8655,92796.3351,9.4809,625.2833,0.1633
1573980,2.6403,547.2982,32430.1059,87221.2536,8.1037,623.7501,0.2276
4277136,2.0561,5806.6098,9576.5197,89216.9596,6.5932,770.979,0.0009
3489897,1.344,2561.0234,4965.2381,28905.6471,3.7638,614.6591,0.3132
6416926,4.9935,3270.4279,28232.73,117730.211,4.3435,644.9253,0.3882
5846233,0.3586,2670.6526,42985.8186,64921.7665,4.5501,844.7976,0.234
3916878,0.2178,7006.1594,26263.9264,70645.1678,9.4876,488.0241,0.2302
2743347,1.0863,5971.6992,30201.2349,147964.3196,7.6013,729.0781,0.893
8904083,4.8554,881.4139,24530.6135,42610.2995,2.9201,617.1487,0.3265
4632094,4.8962,5682.6681,34186.7415,59100.7426,6.2464,775.0994,0.7223
6506149,3.2746,8515.5952,42632.4745,100718.9165,5.939,586.5824,0.2374
2124672,4.4005,915.8823,23786.774,130783.603,8.1213,541.9213,0.809
4884781,1.0698,9570.4555,18227.5309,19689.0646,0.9531,499.8415,0.6777
1220603,4.8602,6236.917,37591.7628,109354.7051,7.0127,793.5288,0.7562
5043694,0.7139,10222.1674,42367.2104,136365.7346,3.3117,725.5012,0.4395
8711947,0.5056,1632.4718,5671.3526,63344.2395,1.2963,441.99,0.8796
4073772,0.5611,10681.7982,25272.9385,43267.0409,7.3177,723.3627,0.374
1312271,2.8656,6943.0123,34628.1827,100906.7106,3.3165,423.4769,0.6009
1247953,3.9049,6121.1816,23315.7212,37274.2535,7.3012,488.2789,0.6401
4104010,1.8333,5562.2824,17896.0185,57648.9895,1.6244,670.0166,0.9523
2280437,4.8895,299.9779,28637.1071,133215.9562,9.8593,612.8716,0.1345
1187128,2.1721,10104.5821,11824.6704,88022.2088,8.0341,779.4937,0.1356
7049628,0.7522,6940.0324,15273.8304,15000.806,2.8915,676.6875,0.4621
4668262,2.3298,1027.5441,43351.6052,49601.432,7.4052,834.5188,0.9179
3314127,3.3952,271.0538,27817.9034,93466.5257,1.358,785.9911,0.0217
8200507,4.1611,590.3667,38141.1545,71978.6166,6.5344,558.3752,0.2763
1929373,2.2938,6569.6915,35296.5088,98342.0586,0.5964,776.6947,0.2836
8647163,2.968,6619.1398,28508.0013,113245.7397,3.3339,792.5114,0.305
3511889,1.3367,5395.1696,36735.4727,71848.5229,9.7846,836.6184,0.0247
8107078,3.2296,3330.3728,12568.1689,146488.7001,1.2092,413.5528,0.8256
5823544,4.9299,5738.5017,27846.3292,135834.0705,5.9742,794.637,0.0089
7613540,0.2453,5573.2239,25815.7069,9831.0814,0.7061,438.8937,0.4777
8871902,4.4327,254.6061,27204.707,40275.195,6.694,641.4272,0.0564
3307413,2.8114,3070.3046,7393.6389,45303.7745,2.7866,591.2813,0.7986
8688893,1.2605,616.0742,12135.2885,28166.6433,3.0998,814.5877,0.7466
4115970,4.7744,9681.9449,12546.3326,46995.0331,3.378,587.0771,0.7215
4084212,2.4168,7809.4957,26310.8954,63623.7358,2.0516,671.4509,0.7363
3723238,1.6585,10709.095,42490.2597,8599.2422,9.4166,713.8104,0.9402
5331295,0.9075,3281.1931,41683.5051,19765.6054,9.0583,416.4112,0.4168
2233401,1.2223,9450.0032,9950.0969,15187.8149,8.7002,669.1916,0.8616
5429719,4.1642,6501.8128,13340.3216,7827.681,1.0645,636.9524,0.1842
5333672,3.0721,4896.9902,1606.0115,71978.5257,2.3344,670.5518,0.4513
7095130,4.5662,2429.1829,17442.7973,50206.6404,6.1223,441.4789,0.0089
7669077,1.1598,7950.4553,36471.1305,138896.3159,9.7037,432.5568,0.2841
4523619,0.6057,9724.6106,40010.7467,16148.1546,6.0482,486.4746,0.4582
3418828,0.0304,2565.5001,10356.4106,137508.8881,3.271,792.3193,0.9093
3074864,2.5393,1924.1435,11635.477,13757.8782,8.174,565.5602,0.317
2557210,4.9915,7499.0694,9673.3222,92280.1793,1.3543,599.8424,0.6724
1461473,3.4748,10504.201,15316.1702,37518.4692,8.8174,580.4535,0.834
3739724,1.542,8074.2238,35165.1395,122881.2232,9.7468,723.7516,0.3265
3162160,4.3843,3092.906,28271.5943,10062.1383,9.6765,522.6882,0.1692
8731146,3.9086,4541.9422,34343.5786,141411.3042,1.477,438.2299,0.5912
5461696,0.0771,4160.4791,25485.1183,7966.2869,5.4961,575.1533,0.2844
3778354,4.0843,9167.5186,11283.5396,36543.0326,5.8492,729.7033,0.6525
5643754,1.5026,8303.4549,9985.2246,69426.4826,1.9492,812.4159,0.1347
2113823,0.7484,6351.1145,424.5977,112452.1416,5.4678,430.4631,0.1516
4552436,1.1317,2989.9171,34127.0925,141205.5996,6.4654,766.2393,0.6759
6009863,2.3429,10086.9136,37014.5354,64098.6681,3.2896,437.2516,0.9736
4911245,2.1243,7039.8008,33572.6671,112636.7322,3.1568,554.152,0.2469
4214339,1.4444,10434.663,3279.8331,108192.6177,0.6024,417.8573,0.7139
8950579,0.8611,6256.2951,33308.0624,85197.2523,9.5683,810.9014,0.532
8042371,3.8112,8836.7441,2029.7284,102849.9023,8.0362,720.4007,0.8438
5987238,4.9505,8750.1776,4641.5431,6611.4928,7.5945,571.1578,0.3889
5555038,3.889,3657.5154,19261.544,66093.8875,0.2178,574.8358,0.9717
5965275,1.4797,10365.5594,20818.8653,116845.4385,6.2431,690.8105,0.0824
2610713,1.224,281.6431,35661.0513,70905.973,1.8063,447.6246,0.9846
4161214,1.0883,8274.9839,29697.8475,129765.2154,6.6172,472.1115,0.8462
1315979,0.6835,10382.0045,6725.1719,123888.3771,6.2116,782.4731,0.8665
4804437,2.7567,3674.4214,9904.5726,128282.4621,8.5193,497.4224,0.8424
5344230,3.027,6984.0909,12503.412,20163.0949,2.5543,729.1865,0.8619
2822200,3.5275,6064.762,5430.8453,36989.3755,0.2746,507.8049,0.8152
8712039,3.4011,8197.8774,12589.4033,5362.9986,9.1411,446.9607,0.8995
8275474,1.4617,9318.2605,31840.1581,145876.7981,9.0864,805.8143,0.4608
6777083,1.6516,6501.709,10570.5484,35809.638,4.5586,806.5394,0.9393
5267131,3.4076,8780.14,36501.0586,55114.0289,0.7809,675.5479,0.385
7959611,1.7472,3389.4556,20529.4179,41527.5071,4.9797,612.219,0.7285
2045472,1.0631,2493.5556,14130.1017,6866.0647,5.2401,652.3199,0.7104
7323979,1.8717,4656.6052,18036.6441,39512.6129,8.2173,588.3923,0.8209
1998823,1.3604,7301.2046,31006.2451,15475.2373,7.171,742.6712,0.7384
7353584,0.4416,2051.0554,22593.3397,59122.1295,0.708,741.5158,0.0354
3206317,4.1507,7329.2016,349.4183,143521.6514,7.0534,769.989,0.7392
8016579,4.2656,4265.1205,40297.6661,103932.3788,1.3574,639.1333,0.0233
8552155,1.0988,8562.5372,2912.8489,105205.7868,0.8947,762.1931,0.5332
2190612,0.3239,441.0706,41009.1683,67803.6525,3.9861,476.8276,0.8389
4701481,3.6941,7196.7992,1260.7243,120596.0933,0.7736,421.3196,0.8296
8847698,1.0576,7002.4133,33690.3988,134892.1496,8.2927,694.4394,0.8413
4867324,1.9672,10118.4574,23374.0167,142744.1831,4.6313,454.6204,0.6024
7908242,0.3207,7682.5945,22110.207,15592.3646,5.87,651.3961,0.1838
5709861,1.1313,8570.3149,3208.9534,130670.2414,5.7686,726.7372,0.508
4002762,3.9645,9729.4302,10454.575,34179.9587,9.7811,587.9318,0.5162
3286439,4.022,7272.468,33977.1381,59561.9803,9.1578,427.3917,0.3248
2626000,1.0354,3152.5577,38941.5002,51927.5466,8.4913,800.1121,0.4241
7094301,1.6796,9356.7504,23131.4565,100522.3913,3.8327,427.1143,0.8722
4092441,0.6712,8048.7808,15457.6118,89141.3603,1.451,807.9006,0.5179
5090254,0.3709,4589.919,2648.6012,17083.3875,5.9187,431.2627,0.7047
4938664,4.9609,7652.2128,29813.6103,116397.5908,4.4032,732.9405,0.4958
5618247,3.278,9334.4336,12187.833,65809.0873,2.2553,816.7823,0.6175
7924478,2.7105,10490.0608,2433.3937,1327.5268,0.9769,808.8853,0.0926
8845714,3.8275,10240.6534,29100.8291,62102.8304,4.3609,802.8761,0.9314
4260779,4.2004,3529.0585,21236.7856,77113.5634,6.5087,798.3208,0.4359
7620032,4.0336,4560.5487,553.8859,11152.9675,6.2539,633.6011,0.7483
7116137,0.0827,1219.2522,4874.2781,23279.1781,7.7392,654.4993,0.6671
5588248,0.934,2696.4717,30556.8032,147464.6403,4.6655,681.9151,0.7993
8648189,3.2745,9492.1269,2811.3605,129424.8139,3.2164,804.0092,0.0349
2604012,1.8788,3909.2833,37837.116,20654.0856,5.387,778.4669,0.9354
1874379,4.9124,6689.1138,13623.2649,86544.674,9.7501,754.0765,0.8297
7831562,3.327,7175.2093,3902.5765,56905.0814,0.4509,706.6701,0.8338
4513287,4.7827,8415.4015,33200.4804,81153.9593,5.2867,681.3256,0.4671
7775621,1.0072,2003.4561,22926.6414,70362.6189,3.2926,815.7304,0.7963
8144567,4.3198,3309.4714,13418.6769,8097.738,1.0535,493.1487,0.5752
1499951,1.6068,4845.7286,17760.7414,47496.7958,4.3467,493.1845,0.5035
8067569,4.9478,3952.004,966.4565,19503.2627,6.4116,842.2515,0.7849
4586636,0.7884,10567.6972,28963.1698,73079.8527,5.2817,652.4963,0.6278
5083510,2.5817,8983.9017,16000.2827,134749.5361,0.2918,621.6514,0.0772
6012728,3.9642,5181.3001,31204.4847,147753.6568,5.7912,783.9632,0.3145
8410889,2.1632,9458.382,27455.803,140194.4038,2.32,783.5974,0.6221
1153242,2.3404,3768.0242,28463.5423,146303.7625,3.4148,486.0563,0.9038
4814816,4.9318,8458.2069,34647.074,3247.4927,3.122,484.719,0.933
6501732,2.1265,2440.9838,27586.2039,108529.3697,8.5851,759.507,0.8389
6781593,3.0204,8313.6372,18312.0256,41235.9793,0.4757,755.2495,0.2543
6540212,0.2727,4932.6127,17054.7715,128602.6337,3.48,507.5325,0.4734
2075733,4.2111,1197.4453,5252.2645,120954.2282,3.9482,779.9475,0.4334
3395328,3.2408,2971.7563,34059.9162,63454.7931,6.1883,620.1826,0.4387
3869856,2.0201,4352.6888,33259.464,70764.3881,7.8896,615.7352,0.0498
7435391,0.0808,8067.1358,10784.3329,40077.741,7.2767,843.6766,0.1736
3230253,2.9583,827.9832,37693.8703,43573.2327,7.5262,637.4929,0.1533
2685850,0.0633,7106.505,25745.8453,145637.0612,1.9239,468.5741,0.6173
8659395,0.006,7710.918,20929.7471,132027.7425,9.1174,531.8289,0.4118
1071225,3.0805,7046.2889,795.4911,29283.8235,4.1415,555.4875,0.3244
8982357,0.9451,8188.911,16741.035,41615.6935,0.1111,831.6424,0.4439
6414532,0.9594,1953.8819,28001.5006,17016.0376,6.681,524.7045,0.3242
7627635,3.2664,6331.076,3949.7859,146771.5984,6.04,598.2381,0.7575
3357121,0.2685,10120.6996,20095.0431,134733.7822,1.2596,739.3389,0.167
1114838,1.567,6584.554,43402.2166,82385.9681,9.5987,529.1506,0.0561
6902885,0.7472,6590.4633,31313.6741,103140.8833,5.6156,718.1258,0.6507
7673034,2.9009,7929.5557,23906.4669,111256.4893,4.6926,499.7228,0.2306
6923736,3.3088,3613.3667,23302.3394,31044.2575,3.9812,515.1927,0.6434
2143049,3.6057,7544.6037,1942.3107,138781.2028,2.0985,843.9587,0.0585
7027344,1.2762,9854.0537,41825.2549,78648.292,9.5281,571.0734,0.2471
7151294,0.4462,163.408,40553.2268,14628.4827,7.0216,730.5213,0.1539
6268295,0.3934,9360.3816,29823.4848,59534.8131,5.676,779.3079,0.2907
7128841,2.1308,2386.8514,4354.2173,89690.0307,6.312,561.3087,0.3289
7767242,4.7292,4926.9383,9105.0845,53010.436,8.4042,565.8689,0.4952
5908828,1.0886,9170.2243,8060.6155,104071.2493,6.3572,749.7051,0.5201
1709114,1.2837,8865.8519,22714.9589,131024.9109,1.1459,676.2946,0.6301
